INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (25, 17, '2021-03-06 15:40:35', '2021-03-09 00:32:18', 2, 147, 0, 4500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (28, 67, '2021-06-18 21:09:28', '2021-07-02 16:49:34', 1, 2968, 0, 28000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (23, 77, '2020-08-05 08:41:33', '2020-08-15 20:37:08', 2, 2233, 1, 1650, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (14, 26, '2020-09-23 08:19:48', '2020-09-25 07:02:48', 2, 666, 1, 1100, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (14, 80, '2021-01-03 15:17:21', '2021-01-14 06:51:43', 2, 6842, 1, 12034, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (5, 121, '2020-02-06 06:05:19', '2020-02-07 10:44:37', 2, 968, 1, 1636, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (5, 173, '2021-05-12 10:27:48', '2021-05-13 19:22:20', 2, 102, 0, 1300, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (25, 183, '2021-03-27 11:21:29', '2021-04-03 13:03:20', 2, 344, 0, 12000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (35, 234, '2020-12-09 04:56:36', '2020-12-11 23:40:21', 2, 1149, 1, 6996, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (6, 37, '2021-05-24 12:28:00', '2021-05-25 11:13:40', 2, 53, 1, 750, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (7, 205, '2020-03-03 19:17:16', '2020-03-12 17:11:19', 2, 4257, 1, 7164, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (10, 17, '2020-05-25 05:22:56', '2020-05-27 00:54:47', 2, 348, 0, 5240, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (29, 139, '2020-07-19 19:46:37', '2020-07-21 06:18:53', 2, 100, 0, 2600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (27, 12, '2021-03-03 07:37:40', '2021-03-05 14:11:30', 2, 1677, 0, 3804, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (13, 131, '2020-05-19 02:09:19', '2020-05-31 00:49:53', 2, 1344, 0, 15600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (10, 18, '2020-09-23 09:50:58', '2020-10-07 21:49:30', 2, 3810, 1, 41550, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (19, 178, '2021-06-01 11:10:57', '2021-06-02 18:52:50', 2, 70, 0, 4400, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (24, 35, '2020-04-11 14:46:34', '2020-04-13 17:32:08', 2, 207, 0, 3900, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (2, 39, '2020-12-28 03:46:55', '2020-12-29 04:28:37', 2, 984, 0, 1868, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (12, 77, '2020-10-09 16:11:39', '2020-10-19 00:12:29', 2, 6750, 0, 15000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (26, 8, '2020-02-16 14:30:58', '2020-02-22 13:29:39', 2, 972, 0, 7800, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (6, 160, '2020-11-05 04:20:04', '2020-11-13 00:52:56', 2, 424, 1, 6000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (22, 193, '2020-02-14 09:14:44', '2020-02-16 05:51:52', 2, 210, 1, 2400, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (17, 180, '2020-07-10 02:46:04', '2020-07-11 11:45:57', 2, 140, 0, 1300, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (15, 219, '2021-05-17 12:00:52', '2021-05-20 08:53:16', 2, 546, 1, 6480, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (30, 138, '2020-07-06 12:15:22', '2020-07-15 11:04:19', 2, 1665, 1, 4950, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (15, 182, '2021-06-30 03:06:18', '2021-07-01 02:44:25', 1, 270, 0, 2800, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (35, 147, '2021-04-06 02:08:49', '2021-04-11 13:09:01', 2, 1950, 0, 13800, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (27, 128, '2021-01-07 00:16:24', '2021-01-08 18:59:16', 2, 676, 1, 1500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (18, 119, '2020-12-30 08:10:08', '2021-01-05 12:57:16', 2, 686, 0, 2800, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (29, 200, '2020-08-27 11:06:43', '2020-08-31 09:41:14', 2, 100, 1, 4800, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (17, 86, '2021-03-18 10:41:36', '2021-03-28 01:15:08', 2, 990, 0, 6500, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (29, 237, '2021-01-23 19:53:10', '2021-01-30 20:33:53', 2, 400, 1, 9600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (31, 213, '2021-06-17 10:03:53', '2021-06-18 21:57:26', 1, 70, 1, 700, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (25, 221, '2020-07-13 09:46:25', '2020-07-26 00:25:04', 2, 1638, 0, 19500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (32, 112, '2020-11-07 12:48:01', '2020-11-12 04:47:29', 2, 820, 1, 4250, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (35, 149, '2020-01-12 17:07:34', '2020-01-15 04:52:04', 2, 645, 0, 6000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (32, 166, '2020-06-22 13:36:00', '2020-06-24 16:32:12', 2, 702, 0, 2850, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (10, 88, '2020-03-07 02:05:52', '2020-03-09 12:00:39', 2, 192, 1, 6750, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (27, 54, '2021-01-27 17:49:06', '2021-02-07 02:44:53', 2, 1694, 1, 8250, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (11, 14, '2020-10-04 10:06:52', '2020-10-05 09:44:16', 2, 194, 0, 200, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (4, 123, '2021-04-05 02:13:40', '2021-04-07 15:03:29', 2, 1701, 1, 2952, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (10, 251, '2020-02-09 00:14:00', '2020-02-17 19:57:38', 2, 135, 1, 20250, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (17, 8, '2020-04-18 05:12:23', '2020-04-20 02:07:24', 2, 830, 0, 1560, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (18, 225, '2020-06-26 19:34:10', '2020-07-10 18:28:08', 2, 980, 1, 4900, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (15, 52, '2021-02-07 05:22:08', '2021-02-09 11:00:26', 2, 318, 0, 6600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (2, 4, '2020-11-27 17:14:54', '2020-12-09 20:00:52', 2, 3770, 0, 8450, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (16, 47, '2021-05-11 10:40:30', '2021-05-20 18:20:31', 2, 2980, 1, 7500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (7, 49, '2021-03-14 03:28:12', '2021-03-16 20:59:29', 2, 1884, 0, 3618, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (12, 170, '2021-06-08 13:29:51', '2021-06-21 09:10:14', 1, 5096, 0, 12142, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (11, 12, '2021-02-24 00:12:09', '2021-02-25 15:05:00', 2, 328, 0, 400, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (32, 70, '2021-01-19 04:09:01', '2021-02-02 17:54:23', 2, 1050, 1, 12750, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (1, 7, '2020-04-16 08:41:55', '2020-04-17 09:33:06', 2, 298, 1, 1100, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (35, 153, '2020-02-18 18:56:39', '2020-02-20 08:46:56', 2, 290, 0, 4000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (16, 86, '2020-07-09 22:14:51', '2020-07-19 16:10:35', 2, 350, 1, 7500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (10, 103, '2020-02-10 01:21:57', '2020-02-16 10:11:11', 2, 1729, 0, 20895, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (25, 133, '2020-03-18 19:10:45', '2020-03-21 07:07:23', 2, 177, 0, 4500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (1, 176, '2021-04-11 13:53:41', '2021-04-13 00:40:02', 2, 496, 1, 1100, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (21, 43, '2021-02-17 01:31:35', '2021-02-18 05:16:58', 2, 1160, 1, 730, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (5, 174, '2020-07-13 11:44:03', '2020-07-26 13:19:59', 2, 1834, 0, 9100, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (17, 105, '2020-03-04 22:19:54', '2020-03-18 20:54:41', 2, 2786, 1, 7700, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (2, 137, '2020-11-25 18:38:56', '2020-12-05 07:18:54', 2, 2520, 1, 5500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (14, 100, '2020-07-22 13:32:22', '2020-07-25 01:11:23', 2, 795, 0, 1950, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (33, 101, '2020-08-30 02:34:11', '2020-09-10 19:32:57', 2, 3024, 1, 33120, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (3, 168, '2020-07-15 18:11:56', '2020-07-17 09:11:35', 2, 1074, 1, 2248, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (16, 56, '2021-02-16 16:29:18', '2021-02-19 08:03:20', 2, 1440, 1, 3030, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (20, 28, '2021-02-05 20:17:26', '2021-02-08 14:04:42', 2, 1053, 0, 4359, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (12, 161, '2020-12-03 14:02:04', '2020-12-16 12:36:31', 2, 6396, 0, 14742, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (34, 156, '2021-06-24 08:44:03', '2021-07-03 07:17:19', 1, 1260, 1, 6750, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (4, 233, '2020-06-19 15:53:49', '2020-06-30 21:47:47', 2, 6564, 0, 12528, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (8, 28, '2020-04-20 06:31:10', '2020-04-21 09:12:10', 2, 358, 0, 2000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (18, 196, '2021-01-06 06:16:56', '2021-01-07 09:05:30', 2, 210, 1, 700, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (23, 183, '2020-05-26 05:42:24', '2020-05-30 12:32:54', 2, 175, 0, 1000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (20, 127, '2020-08-04 03:42:20', '2020-08-05 16:40:52', 2, 120, 1, 2200, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (9, 24, '2020-08-26 19:11:29', '2020-09-02 18:49:31', 2, 938, 1, 11900, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (21, 94, '2020-11-02 21:16:17', '2020-11-04 07:47:55', 2, 136, 1, 270, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (20, 55, '2020-12-11 13:12:12', '2020-12-14 03:05:11', 2, 159, 1, 3300, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (24, 192, '2020-09-18 12:03:25', '2020-09-19 20:38:10', 2, 100, 0, 2600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (32, 207, '2021-05-29 10:50:23', '2021-05-30 13:35:14', 2, 488, 1, 1700, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (22, 234, '2020-09-25 00:52:00', '2020-09-26 04:28:33', 2, 100, 0, 2600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (21, 69, '2020-10-24 22:45:48', '2020-10-27 16:32:34', 2, 156, 1, 405, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (23, 126, '2020-09-28 20:08:38', '2020-09-29 19:55:16', 2, 272, 0, 200, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (13, 15, '2021-04-28 13:31:19', '2021-04-29 23:28:12', 2, 926, 0, 3878, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (6, 196, '2021-05-10 02:13:59', '2021-05-12 07:58:36', 2, 1125, 0, 2700, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (2, 130, '2020-04-18 00:01:41', '2020-04-20 08:57:13', 2, 885, 1, 1650, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (19, 211, '2020-12-13 17:20:27', '2020-12-16 04:11:10', 2, 669, 0, 7695, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (3, 242, '2020-02-20 08:11:40', '2020-02-26 17:53:48', 2, 1575, 0, 5950, 'card');
